Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Label,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
72837,9232.293,20.0,712.0,23105.246,230.0,22.0,648.0,0.0,378524.0,1960.0,640.0,36117.918,2665.0,0.0,0.0,42963.06200000001,207.27533,18226.826,52.83680699999999,976.0,110.11905,0.0,72661.0,0.0,0.0,976.0,18022.285,19.0,137.95338,0.0,211.0,19921.105,0.0,0.0,1.0,107.558136,0.0,268.77124,22.0,1960.0,58.120487,133.25,89.09091,22.0,72661.0,0.0,32.0,26883.0,0.0,147181.0,16.0,1.0,6.0,0.0,5.0,20.0,0.0,89.09091,0.0,0.0,0.0,0.0,0.0,0.0,133.25,378501.0,0.0,378468.0,2665.0
58491,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74074,101.166664,4.0,72.0,79.19596,149.0,3.0,92.0,0.0,607.0,161.0,161.0,160.8695,488.0,0.0,0.0,30202.125,173.78758,66.72156,6589.7856,488.0,92.71429,0.0,181.0,0.0,0.0,488.0,164.0,35.0,92.95339,0.0,108.0,142.0,0.0,0.0,0.0,81.125,0.0,244.0,3.0,161.0,4942.3394,122.0,53.66666800000001,80.0,220.0,1.0,20.0,8192.0,0.0,327.0,1.0,1.0,6.0,0.0,35.0,4.0,0.0,53.66666800000001,0.0,0.0,0.0,0.0,0.0,0.0,122.0,426.0,0.0,328.0,488.0
32580,773828.06,7.0,152.0,4053065.2,31122.0,7.0,144.0,1.0,10059765.0,1310.0,741.0,4078944.8,1583.0,0.0,0.0,159651.55,399.5642,2757029.0,0.6958413,1396.0,206.64285,109630.0,9949658.0,1.0,0.0,1396.0,1676548.0,15.0,309.2504,0.0,601.0,1673900.5,9949658.0,9949658.0,0.0,192.86667,0.0,518.994,7.0,1310.0,0.6958413,226.14285,187.14285,443.0,9949658.0,1.0,20.0,8192.0,0.0,9999994.0,4.0,1.0,6.0,0.0,12.0,7.0,109630.0,187.14285,0.0,0.0,0.0,0.0,109630.0,0.0,226.14285,10043403.0,9949658.0,10059288.0,1583.0
95824,299702.84,4.0,72.0,226.98127999999997,211.0,3.0,92.0,1.0,1798217.0,20.0,20.0,1037900.0,964.0,0.0,0.0,115523.43,339.8874,733948.06,2.2244256,964.0,140.57143,0.0,1797868.0,1.0,0.0,964.0,162.5,21.0,11.547006,0.0,2.0,599404.3,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,1.6683192,241.0,6.666666499999999,80.0,323.0,1.0,20.0,8192.0,0.0,1797868.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1798213.0,0.0,325.0,964.0
76368,73979.336,2.0,16.0,0.0,-1.0,2.0,16.0,0.0,221938.0,86.0,43.0,0.0,198.0,0.0,0.0,940.8,30.672462,116947.23,9.011526,99.0,81.75,0.0,208839.0,0.0,0.0,99.0,221414.0,209363.0,0.0,0.0,221414.0,209363.0,0.0,0.0,0.0,65.4,43.0,0.0,2.0,86.0,9.011526,99.0,43.0,53.0,221414.0,1.0,8.0,-1.0,43.0,209363.0,1.0,0.0,17.0,0.0,524.0,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,99.0,99.0,209363.0,0.0,221414.0,198.0
48512,39100000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,39147316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39100000.0,0.0,0.0,0.0,39100000.0,0.0,0.0,0.0,39100000.0,0.0,39100000.0,39100000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.05108907,0.0,0.0,80.0,39100000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,39100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39100000.0,39100000.0,0.0
30208,1835040.6,8.0,168.0,6678557.714141341,62852.0,8.0,168.0,0.0,27525609.0,1148.0,677.0,6622006.00156936,1581.0,0.0,0.0,97371.51470588232,312.0440909645339,4784906.752121714,0.29063843782711585,1173.0,170.5625,173657.5,14726885.0,0.0,1634436.3125193957,1173.0,3932229.857142857,36198.0,228.12966237897004,14319.619425808774,1390.0,3927086.4285714286,14726885.0,12415443.0,0.0,160.5294117647059,0.0,406.1217050167528,8.0,1148.0,0.29063843782711585,197.625,143.5,3389.0,14787898.0,1.0,20.0,8192.0,0.0,14726885.0,5.0,1.0,6.0,0.0,38.0,8.0,163532.0,143.5,0.0,0.0,0.0,0.0,183783.0,0.0,197.625,27489605.0,13571164.0,27525609.0,1581.0
29917,243149.33,4.0,72.0,408.0006,211.0,3.0,92.0,1.0,1458896.0,20.0,20.0,841762.0,964.0,0.0,0.0,115523.43,339.8874,595290.06,2.7417993999999997,964.0,140.57143,0.0,1458280.0,1.0,0.0,964.0,290.5,28.0,11.547006,0.0,2.0,486297.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.0563495,241.0,6.666666499999999,80.0,579.0,1.0,20.0,8192.0,0.0,1458280.0,1.0,1.0,6.0,0.0,2.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1458891.0,0.0,581.0,964.0
28227,128643.07,7.0,172.0,377525.94,62852.0,8.0,152.0,1.0,1801003.0,1148.0,677.0,329657.25,1581.0,0.0,0.0,102037.59,319.43323,246130.12,3.8867230000000004,1173.0,181.93333,0.0,953241.0,1.0,0.0,1173.0,257286.14,124748.0,228.12967000000003,0.0,38963.0,283410.66,0.0,0.0,0.0,170.5625,0.0,430.0986,8.0,1148.0,4.4419694000000005,225.85715,143.5,3389.0,1104012.0,0.0,20.0,8192.0,0.0,953241.0,5.0,1.0,6.0,0.0,59.0,7.0,0.0,143.5,0.0,0.0,0.0,0.0,0.0,0.0,225.85715,1700464.0,0.0,1801003.0,1581.0
44785,37987660.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,37987660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37987660.0,0.0,0.0,0.0,37987660.0,0.0,0.0,0.0,37987660.0,0.0,37987660.0,37987660.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0526486759,0.0,0.0,80.0,37987660.0,0.0,32.0,226.0,0.0,0.0,0.0,0.0,6.0,1.0,37987660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37987660.0,37987660.0,0.0
93707,237530.7,12.0,192.0,1144470.8,62872.0,9.0,264.0,0.0,4750614.0,1171.0,661.0,382971.9,1711.0,0.0,0.0,76273.336,276.17627000000005,345408.2,2.5259892999999995,1173.0,137.2381,0.0,1247991.0,0.0,0.0,1173.0,593826.75,27436.0,210.79163,0.0,3.0,418582.1,0.0,0.0,0.0,131.0,0.0,334.05185,9.0,1171.0,1.8944919,142.58333000000005,130.11111,3389.0,3405945.0,1.0,20.0,8192.0,0.0,1247991.0,6.0,1.0,6.0,0.0,3.0,12.0,0.0,130.11111,0.0,0.0,0.0,0.0,0.0,0.0,142.58333000000005,4604403.0,0.0,4750614.0,1711.0
59539,1093.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,1093.0,33.0,33.0,0.0,123.0,0.0,0.0,2700.0,51.961525,0.0,914.9131,123.0,94.5,0.0,1093.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,33.0,0.0,1.0,33.0,914.9131,123.0,33.0,53.0,0.0,1.0,8.0,-1.0,33.0,0.0,0.0,0.0,17.0,0.0,1093.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,123.0,123.0,0.0,0.0,0.0,123.0
27040,7722.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,7722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.0,0.0,0.0,0.0,7722.0,0.0,0.0,0.0,7722.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,259.00023999999996,0.0,0.0,80.0,7722.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,7722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7722.0,0.0
28449,259.5,0.0,60.0,345.7752,-1.0,3.0,0.0,0.0,519.0,77.0,46.0,0.0,0.0,0.0,1.0,470.25,21.68525,345.7752,0.0,46.0,41.0,0.0,504.0,0.0,0.0,0.0,259.5,0.0,23.459185,0.0,15.0,0.0,0.0,0.0,0.0,30.75,0.0,0.0,3.0,77.0,5780.3467,0.0,25.666666,443.0,504.0,0.0,20.0,254.0,0.0,0.0,1.0,0.0,6.0,1.0,15.0,0.0,0.0,25.666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.0,0.0
27132,492842.9,14.0,172.0,46994.1,131.0,8.0,292.0,1.0,10349701.0,825.0,504.0,2769861.2,10231.0,0.0,0.0,388721.94,623.4757,2173076.0,1.3526961000000002,1460.0,502.54544000000004,373622.0,9976078.0,1.0,0.0,1460.0,53374.57,1.0,178.4212,0.0,307.0,791485.0,9976078.0,9976078.0,0.0,480.69565,0.0,683.9854,8.0,825.0,0.7729691999999999,730.7857,103.125,443.0,140044.0,1.0,20.0,8192.0,0.0,10009412.0,3.0,1.0,6.0,0.0,1.0,14.0,373622.0,103.125,0.0,0.0,0.0,0.0,373622.0,0.0,730.7857,10289305.0,9976078.0,373622.0,10231.0
64656,70.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28571.428,0.0,0.0,57943.0,70.0,0.0,20.0,256.0,0.0,0.0,0.0,0.0,6.0,1.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
59244,121.5,4.0,72.0,154.85638,149.0,3.0,92.0,1.0,729.0,161.0,161.0,133.90419,488.0,0.0,0.0,30202.125,173.78758,108.5942,5486.9683,488.0,92.71429,0.0,298.0,1.0,0.0,488.0,209.5,0.0,92.95339,0.0,100.0,143.66666999999995,0.0,0.0,0.0,81.125,0.0,244.0,3.0,161.0,4115.2266,122.0,53.66666800000001,80.0,319.0,1.0,20.0,8192.0,0.0,265.0,1.0,1.0,6.0,0.0,0.0,4.0,0.0,53.66666800000001,0.0,0.0,0.0,0.0,0.0,0.0,122.0,431.0,0.0,419.0,488.0
94407,1.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1000000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40529,173045.67,4.0,72.0,274.35742,211.0,3.0,92.0,1.0,1038274.0,20.0,20.0,599081.2,964.0,0.0,0.0,115523.43,339.8874,423665.4,3.8525476000000003,964.0,140.57143,0.0,1037849.0,1.0,0.0,964.0,197.0,24.0,11.547006,0.0,3.0,346089.66,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.8894107000000004,241.0,6.666666499999999,80.0,391.0,1.0,20.0,8192.0,0.0,1037849.0,1.0,1.0,6.0,0.0,3.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1038269.0,0.0,394.0,964.0
88536,39.0,1.0,20.0,0.0,253.0,1.0,20.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25641.025,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25641.025,0.0,0.0,49253.0,0.0,1.0,20.0,123.0,0.0,0.0,0.0,0.0,6.0,1.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82744,1616.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,1616.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1237.623762,0.0,0.0,80.0,1616.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,1616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,0.0
90525,4506476.5,0.0,120.0,2125798.5,-1.0,3.0,0.0,0.0,9012953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2125798.5,0.0,0.0,0.0,3003310.0,6009643.0,0.0,0.0,0.0,4506476.5,0.0,0.0,0.0,3003310.0,0.0,6009643.0,6009643.0,0.0,0.0,0.0,0.0,3.0,0.0,0.33285427,0.0,0.0,37215.0,6009643.0,0.0,40.0,5440.0,0.0,0.0,0.0,1.0,6.0,0.0,3003310.0,0.0,3003310.0,0.0,0.0,0.0,0.0,0.0,3003310.0,0.0,0.0,0.0,6009643.0,9012953.0,0.0
31734,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6826,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2519,14153.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,14153.0,40.0,40.0,0.0,139.0,0.0,0.0,3267.0,57.157677,0.0,70.65639499999997,139.0,109.5,0.0,14153.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,40.0,0.0,1.0,40.0,70.65639499999997,139.0,40.0,53.0,0.0,1.0,8.0,-1.0,40.0,0.0,0.0,0.0,17.0,0.0,14153.0,1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,139.0,139.0,0.0,0.0,0.0,139.0
24363,11146.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,11146.0,31.0,31.0,0.0,112.0,0.0,0.0,2187.0,46.765373,0.0,89.718285,112.0,87.0,0.0,11146.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,31.0,0.0,1.0,31.0,89.718285,112.0,31.0,53.0,0.0,1.0,8.0,-1.0,31.0,0.0,0.0,0.0,17.0,0.0,11146.0,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,112.0,112.0,0.0,0.0,0.0,112.0
91805,17.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,117647.06,0.0,0.0,51278.0,17.0,0.0,20.0,64240.0,0.0,0.0,0.0,0.0,6.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
6204,31456.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,31456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31456.0,0.0,0.0,0.0,31456.0,0.0,0.0,0.0,31456.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,63.580875,0.0,0.0,80.0,31456.0,0.0,20.0,32738.0,0.0,0.0,0.0,0.0,6.0,1.0,31456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31456.0,0.0
3796,140.33333000000002,4.0,72.0,120.20815,149.0,3.0,92.0,0.0,842.0,161.0,161.0,167.3091,488.0,0.0,0.0,30202.125,173.78758,78.57905,4750.5938,488.0,92.71429,0.0,250.0,0.0,0.0,488.0,221.0,46.0,92.95339,0.0,136.0,197.33333,0.0,0.0,0.0,81.125,0.0,244.0,3.0,161.0,3562.9453,122.0,53.66666800000001,80.0,306.0,1.0,20.0,8192.0,0.0,377.0,1.0,1.0,6.0,0.0,46.0,4.0,0.0,53.66666800000001,0.0,0.0,0.0,0.0,0.0,0.0,122.0,592.0,0.0,442.0,488.0
93703,1974.6666,4.0,72.0,277.18585,219.0,3.0,92.0,1.0,11848.0,326.0,326.0,5995.514,129.0,0.0,0.0,13318.696000000002,115.406654,4290.148,337.6097,326.0,65.0,0.0,10721.0,1.0,0.0,112.0,258.0,77.0,188.21618999999998,0.0,62.0,3805.0,0.0,0.0,1.0,56.875,0.0,53.76724599999999,3.0,326.0,253.20729,32.25,108.66666399999998,8080.0,454.0,1.0,20.0,8192.0,0.0,10721.0,1.0,1.0,6.0,0.0,21.0,4.0,0.0,108.66666399999998,0.0,0.0,0.0,0.0,0.0,0.0,32.25,11415.0,0.0,516.0,129.0
68726,35000000.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,34980486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0,35000000.0,0.0,0.0,0.0,35000000.0,0.0,35000000.0,35000000.0,1.0,0.0,0.0,0.0,2.0,0.0,0.057174735,0.0,0.0,80.0,35000000.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,35000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35000000.0,35000000.0,0.0
43101,2.0,1.0,40.0,0.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,21.0,0.0,1.0,40.0,26883.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84859,17649.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,17649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17649.0,0.0,0.0,0.0,17649.0,0.0,0.0,0.0,17649.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,113.32087,0.0,0.0,80.0,17649.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,17649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17649.0,0.0
93625,9695007.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,9695007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695007.0,0.0,0.0,0.0,9695007.0,0.0,0.0,0.0,9695007.0,0.0,9695007.0,9695007.0,1.0,0.0,0.0,0.0,2.0,0.0,0.20629175,0.0,0.0,80.0,9695007.0,0.0,20.0,2049.0,0.0,0.0,0.0,0.0,6.0,1.0,9695007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9695007.0,9695007.0,0.0
7452,3358272.2,16.0,412.0,4773967.0,127.0,20.0,464.0,0.0,117539530.0,1346.0,445.0,4395343.5,2913.0,0.0,0.0,81454.55,285.40244,4640129.5,0.13612442,971.0,118.30556000000001,218972.45,10001321.0,0.0,7146.1064,971.0,6186291.0,2470.0,162.78824,559286.94,50218.0,7492630.0,10001321.0,9976758.0,0.0,115.10811000000001,0.0,391.4226,20.0,1346.0,0.17015553,182.0625,67.3,80.0,10051697.0,0.0,20.0,8192.0,0.0,10051585.0,14.0,1.0,6.0,0.0,20.0,16.0,50264.0,67.3,0.0,0.0,0.0,0.0,1905286.0,0.0,182.0625,112389450.0,9998232.0,117539530.0,2913.0
11631,3034.0,1.0,8.0,0.0,-1.0,1.0,8.0,0.0,3034.0,32.0,32.0,0.0,48.0,0.0,0.0,85.333336,9.237604,0.0,329.5979,48.0,56.0,0.0,3034.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.333332,32.0,0.0,1.0,32.0,329.5979,48.0,32.0,53.0,0.0,1.0,8.0,-1.0,32.0,0.0,0.0,0.0,17.0,0.0,3034.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,0.0,48.0
92974,50672.0,0.0,64.0,0.0,-1.0,2.0,0.0,0.0,50672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50672.0,0.0,0.0,0.0,50672.0,0.0,0.0,0.0,50672.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,39.46953,0.0,0.0,80.0,50672.0,0.0,32.0,225.0,0.0,0.0,0.0,0.0,6.0,1.0,50672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50672.0,0.0
75670,146.33333000000005,4.0,72.0,109.601555,149.0,3.0,92.0,0.0,878.0,161.0,161.0,191.06805,488.0,0.0,0.0,30202.125,173.78758,86.389046,4555.8086,488.0,92.71429,0.0,245.0,0.0,0.0,488.0,224.5,29.0,92.95339,0.0,147.0,211.0,0.0,0.0,0.0,81.125,0.0,244.0,3.0,161.0,3416.8564,122.0,53.66666800000001,80.0,302.0,1.0,20.0,8192.0,0.0,410.0,1.0,1.0,6.0,0.0,29.0,4.0,0.0,53.66666800000001,0.0,0.0,0.0,0.0,0.0,0.0,122.0,633.0,0.0,449.0,488.0
28185,213596.83,4.0,72.0,226.27417000000003,211.0,3.0,92.0,1.0,1281581.0,20.0,20.0,739606.5,964.0,0.0,0.0,115523.43,339.8874,523024.47,3.1211450000000003,964.0,140.57143,0.0,1281216.0,1.0,0.0,964.0,168.0,23.0,11.547006,0.0,8.0,427192.0,0.0,0.0,1.0,123.0,0.0,482.0,3.0,20.0,2.3408587000000005,241.0,6.666666499999999,80.0,328.0,1.0,20.0,8192.0,0.0,1281216.0,1.0,1.0,6.0,0.0,5.0,4.0,0.0,6.666666499999999,0.0,0.0,0.0,0.0,0.0,0.0,241.0,1281576.0,0.0,336.0,964.0
5563,120281.12,39.0,252.0,63636.953,6133.0,12.0,792.0,0.0,6014056.0,1753.0,741.0,800952.25,49195.0,0.0,0.0,411832.88,641.74207,698983.5,6.4848084,1460.0,998.9804,0.0,4952899.0,0.0,0.0,1460.0,96468.82,0.0,278.51666,0.0,153.0,155087.0,0.0,0.0,0.0,979.7692,0.0,451.78918,12.0,1753.0,1.9953256000000001,1261.4103,146.08333000000005,443.0,165555.0,3.0,20.0,8192.0,0.0,4952952.0,4.0,1.0,6.0,0.0,0.0,39.0,0.0,146.08333000000005,0.0,0.0,0.0,0.0,0.0,0.0,1261.4103,5893306.0,0.0,1061157.0,49195.0
39125,1101.6666,4.0,72.0,4004.3457,219.0,3.0,92.0,1.0,6610.0,324.0,324.0,3600.8545,935.0,0.0,0.0,111580.836,334.03717,2408.3271,605.1437400000002,935.0,179.85715,0.0,6010.0,1.0,0.0,935.0,3178.5,35.0,187.0615,0.0,347.0,2201.3333,0.0,0.0,1.0,157.375,0.0,467.5,3.0,324.0,453.8578,233.75,108.0,80.0,6010.0,1.0,20.0,65535.0,0.0,6358.0,1.0,1.0,6.0,0.0,6.0,4.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,233.75,6604.0,0.0,6357.0,935.0
68280,136.0,0.0,40.0,0.0,-1.0,2.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14705.883,0.0,0.0,443.0,136.0,0.0,20.0,256.0,0.0,0.0,0.0,0.0,6.0,1.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0
